-1.705742,-0.92578554,0.33107176,1.6231793,-1.425814,1.1091642,0.8887986,0.35870054,-1.2200546,0.59856004,-1.9680731,-0.7267722,-0.8460614,-1.1653484,0.03051312,1.8208803,1.1807872,-0.4898693,0.6491031,1.6490254,
-0.58994687,0.81413215,1.3726902,0.966232,-1.514434,0.8828937,-1.3057824,-0.39933723,-1.4581325,-0.08051903,1.3520409,-0.8956507,-0.39819732,-1.2438164,0.30271968,-0.40754265,-0.9414396,-1.2770861,1.3024038,-1.204106,
0.45615703,-0.0657383,-0.6495106,0.04158498,-0.35674074,0.7801333,-0.6244692,-0.16428518,0.4911256,-0.15453249,-0.46507728,0.26744708,-0.2309388,-0.215814,0.27582452,-0.54021657,-0.07557546,0.5661748,0.02779546,0.5615826,
0.21451251,-0.12553748,-0.24047677,-0.39444363,-0.47277564,-0.281524,-0.0974202,0.00711372,-0.25283435,0.25914514,-0.63392115,0.77948207,-0.00668728,0.08945262,0.30416906,-0.6396333,-0.00954952,0.21892808,0.70528173,-0.30887526,
0.44494987,-0.24928866,0.13073696,0.0921067,-0.2975065,-0.5347455,-0.03211285,0.37203586,-0.3805108,-0.21938108,0.24612798,0.38233504,0.02788681,-0.23302104,-0.21528433,0.19346836,-0.15027142,-0.26930338,0.50161445,0.2327396,
-0.10591526,0.45714024,0.35544682,-0.03257786,0.20597872,-0.07433953,-0.00157934,0.3853889,0.08115737,0.05148735,0.00521228,-0.69913673,0.03849735,0.4529105,0.21931529,0.40706685,-0.014616,-0.449765,-0.22896817,0.22100136,
0.16747887,-0.30507925,0.14627175,-0.6577575,-0.6140864,0.4320296,0.11154228,0.5334126,0.5169532,0.4286401,-0.66965723,0.13529634,0.3122181,-0.01847244,-0.15341794,-0.36554605,0.29089805,0.07089566,-0.34880772,0.31998557,
-0.19448496,-0.29366472,0.47366685,0.02504349,0.66350406,-0.6603434,0.136117,-0.5366421,-0.4359825,0.12904699,0.46548936,0.2144731,0.02864498,0.12782831,-0.21840389,0.38457853,0.50191134,-0.2358747,0.18522403,-0.15385985,
0.06776956,-0.01263113,0.7067827,-0.04600897,0.5557854,-0.49505627,0.21584827,0.5418483,-0.21911949,-0.4361898,-0.3077959,-0.2250056,0.30491838,0.27749205,0.05157226,0.30788475,0.43915007,-0.7274402,-0.05245425,-0.5273295,
-0.01899074,0.01905493,0.67423373,0.14713123,-0.3745687,-0.29964492,-0.4150556,-0.14019163,0.23235317,-0.2807438,0.39786798,-0.5686875,0.4498535,-0.40144467,-0.26553485,0.25425723,0.20089625,-0.55957425,-0.42902708,0.19814889,
0.25809312,-0.76262033,-0.10154346,0.39771464,-0.05500481,0.05629337,0.04822838,-0.09581348,-0.01912308,-0.20847297,-0.07763033,0.24009506,-0.15167288,-0.05952608,0.3120687,-0.30917948,-0.38424793,0.18216199,0.31420532,0.41925842,
-0.07549596,-0.2017431,0.46168298,-0.29265818,0.508991,0.06853286,-0.11285437,-0.26025644,0.0241796,-0.585736,0.46561062,-0.24869072,0.37215874,0.45595187,-0.273477,0.56845874,0.50626445,-0.2603795,0.1330706,-0.11487262,
0.79056674,-0.02467134,0.22634903,0.55399585,-0.469418,0.30173013,-0.87556905,0.03114136,-0.48290932,0.3672238,-0.2518297,0.90650296,0.28584832,-0.12057503,-0.42283887,0.12103145,-0.84922975,-0.18757413,-0.28744805,-0.02259145,
-0.11134253,0.4859667,-0.08429431,0.1942833,-0.621634,0.31729263,-0.18773904,0.39165714,0.63009596,-0.09816513,-0.5484092,0.13547388,0.2362578,-0.46845886,0.11539008,0.14090589,0.25530443,0.14980619,0.3633017,0.12315612,
0.17325488,-0.5529294,0.2331559,-0.5043128,0.03391808,0.6604354,-0.06615363,0.0784817,-0.29170322,0.22263394,-0.07826022,0.6290387,0.23517695,0.50511414,-0.1383143,-0.81919837,0.00613145,0.18463814,0.6068324,0.42354408,
-0.27227765,0.3705225,-0.6309926,0.3581251,-0.59819406,-0.03667743,-0.05887638,-0.33965978,-0.07191382,0.6423445,0.10170307,0.15760866,0.43994665,0.12178466,-0.66122144,-0.11864912,-0.4078232,0.14346698,0.5456848,-0.34717596,
-0.36759436,0.5514573,0.22319208,-0.28738004,-0.21502541,-0.24795526,-0.21845423,-0.19385901,0.32420552,0.17211631,-0.6966379,-0.41195846,-0.2183518,0.04087138,0.02095493,0.2576785,0.37887543,-0.21383739,0.26997817,0.38115072,
-0.75380284,0.10154472,0.3926692,0.01646181,0.7104825,0.32885826,0.04287982,-0.37237585,0.09917963,-0.00781101,0.38978082,-0.80177575,-0.608387,0.52447,0.7482399,0.6850217,0.9325139,-0.62509763,0.39574367,-0.95306003,
-0.45977154,-0.59549636,0.50062025,0.11756015,0.7800558,-0.71387964,-0.11133998,0.17017606,0.19802794,-0.71596175,0.42093062,0.20738713,0.087297,-0.19820288,0.42960587,0.3775062,0.29258323,0.19514352,-0.7884025,0.17995968,
0.2636455,-0.61602366,0.3911254,0.30827767,-0.4915347,0.49834332,-0.04529629,-0.25809106,0.08252401,0.14850375,0.34947896,-0.32193428,-0.11563192,-0.37507486,0.0334216,0.05237181,-0.05366712,-0.15206333,-0.70723736,-0.07096603,
0.4352418,0.18156661,0.03190725,-0.11594918,-0.00585426,0.53874594,0.26921988,-0.6256452,0.35973012,-0.07108393,-0.32566768,-0.5088357,-0.04639111,0.56019706,0.63921535,0.46951997,0.5704696,-0.37480634,0.37340468,-0.32382348,
-0.71596235,-0.07165409,0.25413448,0.18800162,-0.07053188,-0.51645756,0.65693283,-0.45845106,-0.10203556,-0.68366206,-0.02366622,-0.55206645,-0.5656986,0.26469207,0.65172607,0.8454339,0.08397712,-0.74822176,-0.4132886,-0.58283037,
0.50993323,-0.8437431,-0.49855244,-0.06634891,-0.11824844,-0.5850003,0.5981559,-0.5909198,-0.20864443,-0.04781518,-0.132484,0.23921356,0.02539966,-0.431399,0.56433207,0.37401357,0.84576136,-0.88107383,0.7526922,-0.49245802,
-0.48576432,-0.20546097,0.07827424,-0.2496669,-0.04151769,-0.00238858,0.36602536,-0.6328127,-0.31926212,0.67345864,0.17995124,0.21855018,-0.69967735,0.40755957,-0.52827895,-0.2596598,0.7032519,0.6869092,0.02123237,0.2005213,
-0.52774096,0.06044716,0.49302813,0.65724206,-0.23875578,0.12022594,-0.6454533,0.6268058,0.24905413,0.09490646,0.41825634,-0.26297557,0.18756773,1.0206686,-0.2157133,-0.618724,-0.5105828,-0.40553448,-0.39278433,0.8587108,
0.16423659,-0.2766668,-0.02213713,0.14480512,0.01512981,-0.39176166,-0.41008323,-0.19346339,-0.22082004,-0.19376437,0.11315463,-0.0755409,0.38692322,0.55206555,-0.14516191,0.19700314,-0.18765625,-0.3695589,0.47694084,0.04337984,
-0.03528146,0.15286595,0.52753925,-0.17882761,0.32891855,-0.59813446,-0.44045615,0.10026509,0.8235259,0.3493856,0.5813505,0.77675396,0.06179191,0.6938585,-0.12618369,-0.42230436,-0.40836778,0.58001953,-0.15082303,0.618012,
0.37302646,-0.24080732,-0.3366511,-0.7546201,-0.7565966,-0.37460354,0.0407238,0.06642348,-0.28644317,0.42350096,-0.8264741,0.18271407,-0.7893094,-0.893874,-0.4636054,-0.3088243,0.0774698,-0.4453057,-0.02676811,-0.25330475,
-0.08888889,0.7663056,0.5934682,0.14089796,0.6127882,0.03105232,-0.44698772,-0.07523008,0.74671805,0.17866577,0.6001941,0.17576818,-0.32290384,0.69782114,0.17761336,-0.7134184,-0.31324267,0.5755617,-1.3065581,-0.42754152,
0.43383247,-0.2875005,-0.19417107,0.22736908,-0.31234065,0.63110393,-0.23085485,0.09273567,-0.52542514,0.11675605,-0.54393274,0.34003457,-0.5136483,0.05300404,-0.43774322,0.07232836,-0.05865357,0.42429787,0.13654369,0.17456569,
0.43580455,0.09078034,0.2284154,0.19646282,-0.2772456,0.05924084,0.08348179,0.2058802,-0.20982037,0.36759624,-0.07747225,-0.17252392,-0.5546967,-0.04822039,-0.04700759,0.2202121,-0.15431648,0.55627704,-0.6427943,-0.21938056,
0.00958132,-0.35254773,0.26621702,-0.03347421,-0.60631585,0.23410273,0.66391236,-0.87134737,-0.12439056,0.04825549,-0.6065061,-0.09160367,-0.03319031,-0.16826174,0.4710798,-0.39123315,0.1963584,-0.15260577,-0.15685011,-0.63020915,
-0.53196853,-0.41045508,0.41297495,0.79438335,0.61567587,-0.64400756,-0.39479038,0.04165212,0.28669453,-0.28616723,-0.10254485,-0.07241552,0.3840919,0.4534863,-0.04685368,-0.12076425,0.32680395,0.45862994,-0.2618588,0.6508345,
0.56213105,-0.562731,-0.28879723,-0.09307998,0.06696139,-0.46918222,0.5420363,-0.59715766,0.21041061,-0.7363466,-0.65213734,-0.43100494,0.06536461,-0.6985475,0.07878427,0.2370583,0.71942145,-0.8290247,0.77250564,0.09585886,
0.06471582,-0.09044732,0.20789158,0.4095799,-0.613524,-0.17832184,0.47127643,0.08535904,-0.19102062,-0.72709036,-0.38059223,-0.7838792,0.25957152,-0.4896561,-0.05927023,-0.00573717,0.25198233,-0.06840724,0.01414332,0.5200328,
-0.18566133,0.44338554,0.30557266,-0.5558977,0.38676697,0.4182567,0.47890306,-0.5604117,-0.11266463,-0.24553776,-0.14664593,0.59172934,0.1338194,0.22935724,-0.63404393,-0.2833177,0.35777447,0.44497958,-0.10188601,0.22777006,
-0.544302,0.6090011,-0.4344055,0.6173567,0.34035105,0.06605697,0.20709532,0.63107336,-0.15408957,0.24654469,0.49811533,0.5755498,0.681923,-0.19840184,-0.5716853,-0.49599427,-0.33844548,0.7787776,-0.53997934,-0.19248068,
0.313595,0.21788567,0.07451507,-0.09852462,0.878991,-0.5505278,-0.5523458,0.39397106,0.8618936,0.60225123,0.2683984,0.69216925,0.7193793,1.1652421,-0.47987205,-0.6752513,0.43841586,0.13349925,0.32656786,0.43678755,
-0.44447958,0.9416011,0.6752158,-0.5945941,0.32287693,0.07479125,0.17199647,-0.20947428,0.5199085,0.29467794,0.28001645,0.04238673,0.3937013,-0.21220118,-0.6806167,-0.5800559,-0.29394427,0.97345984,-0.6592183,0.41629422,
0.70770276,-0.21118273,0.36664328,-0.28055623,-0.39501613,-0.26665324,-0.45456356,0.07225566,-0.78766036,-0.3775204,0.15800282,-0.01301065,-0.4742432,-0.9539853,0.34461817,0.41802743,-0.31272465,-0.5922217,0.13617766,0.06756109,
-0.49018216,0.37934974,0.6212045,-0.35805094,-0.18457581,0.29509473,0.39561003,-0.5979804,-0.60345244,0.03523907,0.00642508,-0.38658452,-0.22337513,-0.4018917,-0.6178748,-0.5605441,0.4050206,-0.4084388,0.19254555,-0.6823193,
0.49947378,-0.51639384,-0.78061455,0.27359706,0.01953261,-0.00162404,0.09109782,-0.23573783,0.17010343,-0.45811808,0.04823077,-0.8780551,-0.30148444,-0.58744866,0.03089694,0.27011174,0.32793936,-0.50746727,0.71647394,0.23460582,
0.5389193,-0.12605399,0.13692668,-0.18868682,-0.7591766,-0.17277715,0.7038947,0.62638164,-0.07984608,-0.29212907,-0.6171809,0.3534747,0.65048385,0.6844255,0.33177957,-0.44772276,-0.14724626,0.5290289,-0.14087676,0.04057994,
-0.32755488,0.01791114,0.36027053,-0.29926103,0.67591053,-0.39647192,-0.86145335,0.47804525,-0.22231239,0.21597244,-0.13476916,-0.37740767,-0.84675854,0.09776872,0.11292379,-0.07913578,-0.15188085,-0.06476548,-0.41304925,-0.28705618,
0.01834862,0.43505844,-0.25102535,-0.67604506,0.77380836,0.1909399,-0.5393478,-0.6740098,-0.05398645,0.03581842,0.04980152,-0.30809334,-0.9688384,0.27341935,-0.14001381,0.13000393,0.0077671,-0.52470857,-0.27943045,-0.48571098,
-0.4287741,-0.6027116,0.36133152,0.6563232,0.33994392,-0.31513625,-0.64035875,0.1335608,0.60870236,-0.00938168,0.5651161,-0.5189967,-0.25862524,-0.61840826,0.22441301,-0.29601204,-0.52948576,0.29624045,0.48686993,0.62925476,
-0.13345152,-0.63363725,0.53302646,-0.4775851,0.7332785,0.73072416,-0.84581596,0.3303241,0.61251634,0.03144677,0.00833162,-0.24255529,0.31287044,-0.08190239,0.45555702,-0.11872705,0.29110494,-0.5885585,-0.04634456,-0.00457274,
0.3244755,-0.06016888,0.19343567,0.05228373,0.6815019,-0.6396975,-0.29889125,-0.70086384,0.285611,0.7932147,-0.6313787,0.30712092,-0.23079199,0.567892,0.11951165,0.8231898,0.27576584,-0.03290663,-0.1372747,-0.5284846,
0.11900434,-0.03904733,-0.74487036,-0.61664855,0.00359406,-0.6922309,0.41351154,-0.04351392,0.09939092,0.12632845,-0.8398614,0.59720796,0.12176238,0.157468,-0.5897036,0.17452067,0.24281058,-0.40237862,0.4327657,-0.34626678,
-0.6528094,0.13320719,1.084309,-0.02923983,-0.59029377,0.86128753,0.44012287,-0.19776887,0.22963038,-0.6606612,0.11425757,-1.2101839,-0.47020832,-0.5650535,0.8295352,-0.55862755,-0.30972242,-0.42759147,0.50006264,-0.03640842,
-0.79495144,-0.253348,0.35871747,0.01969286,-0.0587273,0.91144764,0.2079886,0.5539131,0.47747996,-0.3631903,0.18299817,-0.17520459,0.01637348,-0.10399747,0.02777241,0.01165224,-0.7687165,-0.12679927,0.10634584,0.01810595,
0.15455708,-0.32616273,-0.42465764,-0.26065853,0.48738506,-0.5034948,-0.6025855,-0.00434612,-0.37909985,0.36786333,-0.3696241,0.38805938,-0.42421356,-0.40852737,-0.4992365,0.64585614,0.39493918,-0.72253186,-0.31503588,-0.40631905,
-0.71026903,0.0812473,0.31136498,-0.26046637,0.13807651,0.7626228,-0.4877005,-0.5187476,0.14852461,0.21454467,0.6148767,-0.14967696,0.3589146,-0.49758404,0.30090314,0.42391855,0.42003933,-0.6888437,-0.18409988,0.2987352,
