-0.06392235,-0.1249601,0.03364491,-0.17799062,0.05887007,0.10526281,-0.01127253,0.06642405,0.06164519,0.03477915,-0.15735415,0.0140652,-0.11125814,-0.08297396,-0.11878487,-0.2271332,-0.11882006,-0.05306747,-0.09292698,0.12728208
-0.22611089,-0.11160667,0.11553386,-0.11187761,0.02057491,-0.07917976,-0.00909965,0.02929951,0.05107682,0.01391212,-0.00041281,0.06781486,0.08124279,0.0526581,-0.10884249,0.16881552,-0.1592202,0.12336674,-0.09191293,0.00635281
-0.10858207,-0.18465185,-0.07360814,0.19763723,-0.12389205,-0.05094503,-0.0860887,-0.13344507,0.03675041,-0.14613268,0.10577836,-0.18872342,0.07646994,-0.14914231,-0.08781431,0.16535656,0.11906957,-0.05170623,0.10470823,-0.11676622
-0.0715968,0.0903384,0.08954602,0.06910638,-0.1274981,-0.0414012,0.00936928,0.17095195,-0.12767042,0.1506924,0.07022835,0.1475392,0.206851,0.12582059,-0.10904717,-0.14225602,-0.09467682,-0.08275608,0.18706228,0.14249566
0.4195982,0.52464974,0.5633744,,,,,,,,,,,,,,,,,
