-0.06392235,-0.1249601,0.03364491,-0.17799062,0.05887007,0.10526281,-0.01127253,0.06642405,0.06164519,0.03477915,-0.15735415,0.0140652,-0.11125814,-0.08297396,-0.11878487,-0.2271332,-0.11882006,-0.05306747,-0.09292698,0.12728208,-0.02809352,-0.08495658,0.12388043,-0.04738716,-0.10409179,0.08575299,-0.01020373,0.12620635,0.12371167,0.00072997,0.12188703,-0.12738363,-0.08053917,-0.11879971,-0.13356718,-0.10253212,0.14062925,0.18188584,-0.13778147,0.04587274
-0.22611089,-0.11160667,0.11553386,-0.11187761,0.02057491,-0.07917976,-0.00909965,0.02929951,0.05107682,0.01391212,-0.00041281,0.06781486,0.08124279,0.0526581,-0.10884249,0.16881552,-0.1592202,0.12336674,-0.09191293,0.00635281,0.02667191,-0.17079762,0.05099174,0.15084054,-0.01790254,-0.12390736,-0.13807973,-0.094617,-0.15624258,-0.14239655,0.12242798,0.11667666,0.082462,-0.20599946,0.02926743,0.08971082,-0.1365346,0.12061201,-0.15777178,0.14747176
-0.10858207,-0.18465185,-0.07360814,0.19763723,-0.12389205,-0.05094503,-0.0860887,-0.13344507,0.03675041,-0.14613268,0.10577836,-0.18872342,0.07646994,-0.14914231,-0.08781431,0.16535656,0.11906957,-0.05170623,0.10470823,-0.11676622,0.05834829,-0.08938331,-0.1454346,0.18844602,0.03076015,-0.15114056,-0.13019827,0.16550846,0.08438378,-0.12372631,0.06165627,-0.04401121,0.13846049,0.07724771,0.18729459,0.07317743,-0.03476449,-0.18908893,0.21981934,0.16287354
-0.0715968,0.0903384,0.08954602,0.06910638,-0.1274981,-0.0414012,0.00936928,0.17095195,-0.12767042,0.1506924,0.07022835,0.1475392,0.206851,0.12582059,-0.10904717,-0.14225602,-0.09467682,-0.08275608,0.18706228,0.14249566,-0.04134553,-0.16630411,0.07277513,0.25855118,-0.10568242,0.19560964,-0.1545231,0.12007618,0.09219979,-0.24690232,0.11331939,-0.3376259,0.19548774,-0.13685094,0.24143046,-0.22853713,-0.22558509,0.10874183,0.12579101,0.26380342
0.4195982,0.52464974,0.5633744,1.2762104,1.2955395,1.2430899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
